Key_Dataset,Key_Run,Key_Fold,Key_Scheme,Key_Scheme_options,Key_Scheme_version_ID,Date_time,Number_of_training_instances,Number_of_testing_instances,Number_correct,Number_incorrect,Number_unclassified,Percent_correct,Percent_incorrect,Percent_unclassified,Kappa_statistic,Mean_absolute_error,Root_mean_squared_error,Relative_absolute_error,Root_relative_squared_error,SF_prior_entropy,SF_scheme_entropy,SF_entropy_gain,SF_mean_prior_entropy,SF_mean_scheme_entropy,SF_mean_entropy_gain,KB_information,KB_mean_information,KB_relative_information,True_positive_rate,Num_true_positives,False_positive_rate,Num_false_positives,True_negative_rate,Num_true_negatives,False_negative_rate,Num_false_negatives,IR_precision,IR_recall,F_measure,Matthews_correlation,Area_under_ROC,Area_under_PRC,Weighted_avg_true_positive_rate,Weighted_avg_false_positive_rate,Weighted_avg_true_negative_rate,Weighted_avg_false_negative_rate,Weighted_avg_IR_precision,Weighted_avg_IR_recall,Weighted_avg_F_measure,Weighted_avg_matthews_correlation,Weighted_avg_area_under_ROC,Weighted_avg_area_under_PRC,Unweighted_macro_avg_F_measure,Unweighted_micro_avg_F_measure,Elapsed_Time_training,Elapsed_Time_testing,UserCPU_Time_training,UserCPU_Time_testing,UserCPU_Time_millis_training,UserCPU_Time_millis_testing,Serialized_Model_Size,Serialized_Train_Set_Size,Serialized_Test_Set_Size,Coverage_of_Test_Cases_By_Regions,Size_of_Predicted_Regions,Summary,measureNumRules,measureTreeSize,measureNumLeaves,measureOutOfBagError
breast-cancer,2,1,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,2.01906042331E7,257.0,29.0,18.0,11.0,0.0,62.06896551724138,37.93103448275862,0.0,0.012383900928792702,0.3892195577050789,0.5687217162019028,94.73195391843318,127.0424005733373,24.707458963264767,55.32527059770615,-30.617811634441384,0.851981343560854,1.9077679516450397,-1.0557866080841856,-1.2409017895817815,-0.042789716882130395,-5.02237721583091,0.7619047619047619,16.0,0.75,6.0,0.25,2.0,0.23809523809523808,5.0,0.7272727272727273,0.7619047619047619,0.7441860465116279,0.012434118282549846,0.6190476190476191,0.8303523111326667,0.6206896551724138,0.608784893267652,0.3912151067323481,0.3793103448275862,0.6054635020152261,0.6206896551724138,0.6124565624164662,0.012434118282549846,0.6190476190476191,0.723007721970373,0.5054263565891473,0.6206896551724138,2.744,0.0,2.671875,0.0,2671.875,0.0,86234.0,31137.0,6285.0,86.20689655172414,74.13793103448276,?,?,?,?,?
breast-cancer,2,2,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,2.01906042331E7,257.0,29.0,21.0,8.0,0.0,72.41379310344827,27.586206896551722,0.0,0.3926701570680628,0.3083247224964294,0.48952220124297874,72.87057868693147,105.76975304577552,25.93046867268203,46.79893604330951,-20.86846737062748,0.8941540921614493,1.613756415286535,-0.7196023231250855,6.38198600022531,0.22006848276639,24.611919208960487,0.75,15.0,0.3333333333333333,3.0,0.6666666666666666,6.0,0.25,5.0,0.8333333333333334,0.75,0.7894736842105262,0.3972760788523302,0.7,0.8354416748828513,0.7241379310344828,0.3074712643678161,0.6925287356321839,0.27586206896551724,0.7439916405433648,0.7241379310344828,0.730671506352087,0.3972760788523302,0.7000000000000001,0.7577925177519497,0.6947368421052631,0.7241379310344828,2.804,0.0,2.765625,0.0,2765.625,0.0,86234.0,31137.0,6285.0,82.75862068965517,68.96551724137932,?,?,?,?,?
breast-cancer,2,3,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,2.01906042331E7,257.0,29.0,13.0,16.0,0.0,44.827586206896555,55.172413793103445,0.0,-0.2888888888888889,0.4817520680131069,0.6467369302314891,113.85902400397882,139.7387191479269,25.93046867268203,77.44069610214294,-51.51022742946091,0.8941540921614493,2.670368831108377,-1.776214738946928,-6.23543135769805,-0.21501487440338105,-24.04673604787996,0.6,12.0,0.8888888888888888,8.0,0.1111111111111111,1.0,0.4,8.0,0.6,0.6,0.6,-0.28888888888888886,0.5,0.7362397127831907,0.4482758620689655,0.7371647509578545,0.26283524904214556,0.5517241379310345,0.4482758620689655,0.4482758620689655,0.4482758620689655,-0.28888888888888886,0.5,0.6306947255218704,0.3555555555555555,0.4482758620689655,2.728,0.0,2.71875,0.0,2718.75,0.0,86234.0,31137.0,6285.0,72.41379310344827,67.24137931034483,?,?,?,?,?
breast-cancer,2,4,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,2.01906042331E7,257.0,29.0,19.0,10.0,0.0,65.51724137931035,34.48275862068966,0.0,0.19444444444444436,0.35485672872518076,0.5555657343334622,83.86812112822005,120.03960264098045,25.93046867268203,76.44067069419808,-50.51020202151605,0.8941540921614493,2.6358851963516576,-1.7417311041902086,2.838984481818711,0.09789601661443831,10.948450325580136,0.75,15.0,0.5555555555555556,5.0,0.4444444444444444,4.0,0.25,5.0,0.75,0.75,0.75,0.19444444444444445,0.6055555555555555,0.7337343069090027,0.6551724137931034,0.460727969348659,0.539272030651341,0.3448275862068966,0.6551724137931034,0.6551724137931034,0.6551724137931034,0.19444444444444445,0.6055555555555555,0.6447833094334109,0.5972222222222222,0.6551724137931034,2.787,0.001,2.671875,0.0,2671.875,0.0,86234.0,31137.0,6285.0,75.86206896551724,63.793103448275865,?,?,?,?,?
breast-cancer,2,5,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,2.01906042331E7,257.0,29.0,21.0,8.0,0.0,72.41379310344827,27.586206896551722,0.0,0.3555555555555555,0.293781353349626,0.47902944715156115,69.43334628725745,103.50261172674796,25.93046867268203,63.82532222904257,-37.894853556360545,0.8941540921614493,2.2008731803118127,-1.3067190881503636,6.7888049900688365,0.23409672379547714,26.18080326955641,0.8,16.0,0.4444444444444444,4.0,0.5555555555555556,5.0,0.2,4.0,0.8,0.8,0.8000000000000002,0.35555555555555557,0.6611111111111111,0.7628538359307055,0.7241379310344828,0.36858237547892725,0.6314176245210728,0.27586206896551724,0.7241379310344828,0.7241379310344828,0.7241379310344829,0.35555555555555557,0.6611111111111111,0.6885521420735121,0.6777777777777778,0.7241379310344828,2.725,0.001,2.6875,0.0,2687.5,0.0,86234.0,31137.0,6285.0,86.20689655172414,68.96551724137932,?,?,?,?,?
breast-cancer,2,6,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,2.01906042331E7,257.0,29.0,19.0,10.0,0.0,65.51724137931035,34.48275862068966,0.0,0.0822784810126581,0.34441271746807217,0.5496804224387142,81.39974578044968,118.76797903713926,25.93046867268203,72.10672205438232,-46.17625338170029,0.8941540921614493,2.4864386915304246,-1.5922845993689756,3.4869596258755626,0.12023998709915733,13.447345167151198,0.85,17.0,0.7777777777777778,7.0,0.2222222222222222,2.0,0.15,3.0,0.7083333333333334,0.85,0.7727272727272727,0.08845379626717031,0.5611111111111111,0.7828955582150918,0.6551724137931034,0.5829501915708812,0.4170498084291188,0.3448275862068966,0.6126436781609196,0.6551724137931034,0.6215853112404836,0.08845379626717031,0.5611111111111111,0.6583851839639911,0.5292207792207793,0.6551724137931034,2.604,0.0,2.578125,0.0,2578.125,0.0,86234.0,31137.0,6285.0,79.3103448275862,62.06896551724138,?,?,?,?,?
breast-cancer,2,7,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,2.01906042331E7,258.0,28.0,20.0,8.0,0.0,71.42857142857143,28.571428571428573,0.0,0.3488372093023257,0.32694866305992326,0.5025709730912306,78.91864280756772,111.19324452982914,24.187188209924816,52.63578691720582,-28.448598707281004,0.8638281503544577,1.8798495327573508,-1.016021382402893,4.518783487217492,0.16138512454348186,18.682549819343134,0.75,15.0,0.375,3.0,0.625,5.0,0.25,5.0,0.8333333333333334,0.75,0.7894736842105262,0.35355339059327373,0.60625,0.73934925482304,0.7142857142857143,0.3392857142857143,0.6607142857142857,0.2857142857142857,0.7380952380952381,0.7142857142857143,0.722639933166249,0.3535533905932737,0.6062500000000001,0.648229609282313,0.672514619883041,0.7142857142857143,2.596,0.0,2.59375,0.0,2593.75,0.0,86234.0,31246.0,6176.0,82.14285714285714,71.42857142857143,?,?,?,?,?
breast-cancer,2,8,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,2.01906042332E7,258.0,28.0,20.0,8.0,0.0,71.42857142857143,28.571428571428573,0.0,0.1764705882352943,0.2709790011889163,0.4981965036199263,65.40872442491087,110.22539823616206,24.187188209924816,71.49622443780518,-47.30903622788037,0.8638281503544577,2.553436587064471,-1.6896084367100133,7.277723726612746,0.25991870452188376,30.089168130863804,0.9,18.0,0.75,6.0,0.25,2.0,0.1,2.0,0.75,0.9,0.8181818181818182,0.19364916731037085,0.675,0.8064312189227891,0.7142857142857143,0.5642857142857143,0.43571428571428567,0.2857142857142857,0.6785714285714286,0.7142857142857143,0.6796536796536797,0.19364916731037085,0.6749999999999999,0.7438296241807458,0.5757575757575758,0.7142857142857143,2.615,0.001,2.625,0.0,2625.0,0.0,86234.0,31246.0,6176.0,82.14285714285714,58.92857142857143,?,?,?,?,?
breast-cancer,2,9,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,2.01906042332E7,258.0,28.0,23.0,5.0,0.0,82.14285714285714,17.857142857142858,0.0,0.5070422535211266,0.16758471889218024,0.36276916153586153,40.45148387052629,80.26225597238337,24.187188209924816,18.789133658684907,5.398054551239909,0.8638281503544577,0.6710404878101752,0.19278766254428245,13.854968701318919,0.49482031076138994,57.28226274616642,0.95,19.0,0.5,4.0,0.5,4.0,0.05,1.0,0.8260869565217391,0.95,0.8837209302325583,0.5307910421576296,0.90625,0.960955369235168,0.8214285714285714,0.37142857142857144,0.6285714285714287,0.17857142857142858,0.8186335403726707,0.8214285714285714,0.8070534117045746,0.5307910421576296,0.90625,0.9232430975395924,0.7495527728085869,0.8214285714285714,2.578,0.001,2.578125,0.0,2578.125,0.0,86234.0,31246.0,6176.0,96.42857142857143,62.5,?,?,?,?,?
breast-cancer,2,10,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,2.01906042332E7,258.0,28.0,21.0,7.0,0.0,75.0,25.0,0.0,0.40963855421686746,0.27306936309456964,0.48129001563144896,65.91329454006856,106.4848573898006,24.187188209924816,55.816913391738275,-31.62972518181346,0.8638281503544577,1.9934611925620813,-1.1296330422076235,7.08074570113314,0.25288377504046927,29.274778199425725,0.8,16.0,0.375,3.0,0.625,5.0,0.2,4.0,0.8421052631578947,0.8,0.8205128205128205,0.41110320839567327,0.76875,0.8787857867405924,0.75,0.325,0.6749999999999999,0.25,0.760233918128655,0.75,0.7541478129713424,0.4111032083956733,0.7687499999999999,0.815790868080015,0.7043740573152337,0.75,2.686,0.001,2.6875,0.0,2687.5,0.0,86234.0,31246.0,6176.0,82.14285714285714,60.714285714285715,?,?,?,?,?
breast-cancer,3,1,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,2.01906042332E7,257.0,29.0,21.0,8.0,0.0,72.41379310344827,27.586206896551722,0.0,0.26582278481012656,0.278957924653611,0.4767505364533084,65.92992360205395,103.01021358595777,25.93046867268204,40.059654570945106,-14.129185898263067,0.8941540921614496,1.381367398998107,-0.4872133068366575,7.887098336045912,0.2719689081395142,30.416335453107465,0.9,18.0,0.6666666666666666,6.0,0.3333333333333333,3.0,0.1,2.0,0.75,0.9,0.8181818181818182,0.2857738033247041,0.7388888888888889,0.869976599997969,0.7241379310344828,0.49080459770114937,0.5091954022988505,0.27586206896551724,0.7034482758620689,0.7241379310344828,0.6972682489923869,0.2857738033247041,0.7388888888888888,0.7942077585226986,0.6233766233766234,0.7241379310344828,2.539,0.0,2.546875,0.0,2546.875,0.0,86234.0,31137.0,6285.0,86.20689655172414,62.06896551724138,?,?,?,?,?
breast-cancer,3,2,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,2.01906042332E7,257.0,29.0,20.0,9.0,0.0,68.96551724137932,31.03448275862069,0.0,0.25214899713467054,0.3563347012705687,0.5458210912772239,84.21743049852877,117.93410367288368,25.93046867268204,72.25343740857751,-46.32296873589547,0.8941540921614496,2.491497841675087,-1.597343749513637,3.3298051243916538,0.11482086635833288,12.841283998463286,0.8,16.0,0.5555555555555556,5.0,0.4444444444444444,4.0,0.2,4.0,0.7619047619047619,0.8,0.7804878048780488,0.2530240384255299,0.6166666666666667,0.8002995359187308,0.6896551724137931,0.4452107279693487,0.5547892720306513,0.3103448275862069,0.680623973727422,0.6896551724137931,0.684312076386484,0.2530240384255299,0.6166666666666667,0.700654424674922,0.6255380200860832,0.6896551724137931,2.557,0.0,2.5625,0.0,2562.5,0.0,86234.0,31137.0,6285.0,72.41379310344827,65.51724137931035,?,?,?,?,?
breast-cancer,3,3,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,2.01906042332E7,257.0,29.0,23.0,6.0,0.0,79.3103448275862,20.689655172413794,0.0,0.449367088607595,0.1897162145097888,0.3898904248350868,44.83821545572766,84.24258153155853,25.93046867268204,36.03767918221587,-10.107210509533829,0.8941540921614496,1.2426785924902024,-0.3485245003287527,13.073706665849318,0.4508174712361834,50.41831997283788,0.95,19.0,0.5555555555555556,5.0,0.4444444444444444,4.0,0.05,1.0,0.7916666666666666,0.95,0.8636363636363635,0.48309381038223786,0.8111111111111111,0.8708032348628324,0.7931034482758621,0.3986590038314176,0.6013409961685824,0.20689655172413793,0.7942528735632183,0.7931034482758621,0.7729511867442901,0.4830938103822379,0.8111111111111111,0.8426174471413075,0.7175324675324675,0.7931034482758621,2.647,0.0,2.640625,0.0,2640.625,0.0,86234.0,31137.0,6285.0,93.10344827586206,60.3448275862069,?,?,?,?,?
breast-cancer,3,4,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,2.01906042332E7,257.0,29.0,15.0,14.0,0.0,51.724137931034484,48.275862068965516,0.0,-0.2011834319526627,0.4393494523992749,0.5950865684716878,103.83743665736178,128.57876359496618,25.93046867268204,69.52304963404562,-43.59258096136358,0.8941540921614496,2.3973465391050213,-1.5031924469435718,-2.797130634245042,-0.09645278049120834,-10.78704233831239,0.7,14.0,0.8888888888888888,8.0,0.1111111111111111,1.0,0.3,6.0,0.6363636363636364,0.7,0.6666666666666666,-0.20421249154432672,0.4111111111111111,0.6649935553537573,0.5172413793103449,0.7061302681992337,0.29386973180076625,0.4827586206896552,0.48320644872369006,0.5172413793103449,0.49856321839080453,-0.20421249154432672,0.41111111111111104,0.5513967036878474,0.3958333333333333,0.5172413793103449,2.707,0.001,2.71875,0.0,2718.75,0.0,86234.0,31137.0,6285.0,72.41379310344827,70.6896551724138,?,?,?,?,?
