cf02d3c9cee981a87491692f599319366ffb20ee238383f559f9f88c429fa615,"$ 40.000,00",2,1,2,22,0,0,2,2,2,2,"$ 18.325,00","$ 20.987,00","$ 20.809,00","$ 18.909,00","$ 19.557,00","$ 19.149,00","$ 3.301,00","$ 1.301,00",$ -,"$ 2.301,00",$ -,"$ 901,00",0
1270e83cc49b32f1bac05e512ccbae51b3e8ce31c107006a62efac74591d773a,"$ 40.000,00",1,2,1,38,2,0,0,0,0,-2,"$ 28.485,00","$ 29.243,00","$ 30.038,00","$ 29.683,00",$ -,$ -,"$ 1.906,00","$ 1.701,00","$ 1.109,00",$ -,$ -,$ -,0
0b8c779988f037c644ae20fcbda0887977bd1a4bf2c48068046a6c818aa6f997,"$ 190.000,00",1,1,1,41,1,2,2,2,2,0,"$ 114.953,00","$ 117.568,00","$ 119.315,00","$ 120.883,00","$ 117.451,00","$ 120.399,00","$ 6.001,00","$ 5.101,00","$ 5.001,00",$ -,"$ 5.001,00","$ 5.001,00",1
b847d0bf6a6887e1eda605a1db7318ceb7075d5fc1a71a8f61f144e3c0da39c0,"$ 120.000,00",1,2,2,40,0,0,0,0,0,0,"$ 109.192,00","$ 110.938,00","$ 108.870,00","$ 43.208,00","$ 42.955,00","$ 43.840,00","$ 5.001,00","$ 3.815,00","$ 2.001,00","$ 1.601,00","$ 1.601,00","$ 1.601,00",0
11ab51eb39614ee418ec55d63b4abda4000f6e787f18cf9f9f01fe1bfea1afe2,"$ 190.000,00",2,1,2,29,1,-2,-2,-2,-2,-2,$ -,$ -,$ -,$ -,$ -,$ -,$ -,$ -,$ -,$ -,$ -,$ -,0
9a3832083bcf3be2f59bbcc4ebbe918d1b7eb443502908fe84eaa70f32701a88,"$ 60.000,00",2,2,2,27,0,0,0,0,0,-2,"$ 27.315,00","$ 28.354,00","$ 30.300,00","$ 33.761,00",$ -,$ -,"$ 1.501,00","$ 3.001,00","$ 4.001,00",$ -,$ -,$ -,0
df867ee165460e531e09aa67f011d1c137b2236b53a23e7f38053e4c1ef1e97e,"$ 220.000,00",2,3,2,37,1,-1,0,0,0,0,$ -,"$ 203,00","$ 4.203,00","$ 5.153,00","$ 5.445,00","$ 5.787,00","$ 203,00","$ 4.001,00","$ 1.209,00","$ 501,00","$ 401,00","$ 5.381,00",0
959629493591e7e0e35fc1a6f11137a2266dc4c339df8649a55feb7ad6793486,"$ 80.000,00",1,3,1,30,0,0,0,0,0,0,"$ 19.883,00","$ 20.612,00","$ 21.860,00","$ 22.446,00","$ 22.936,00","$ 23.405,00","$ 1.353,00","$ 1.601,00","$ 950,00","$ 1.001,00","$ 1.001,00","$ 1.001,00",0
0326d994437fd1be8975c7fc700109a5d06cd28a5eda4e51e01d9f8c49281738,"$ 90.000,00",2,2,1,61,0,0,0,0,0,0,"$ 74.157,00","$ 73.879,00","$ 64.657,00","$ 60.538,00","$ 42.611,00","$ 42.770,00","$ 3.001,00","$ 2.507,00","$ 3.009,00","$ 3.001,00","$ 2.001,00","$ 3.001,00",0
6c34160f5d04c06b81867641b0df41868d341f88cca9da9bb6979c00c1ed3192,"$ 190.000,00",1,2,2,28,-1,-1,-1,-1,-1,-1,"$ 1.833,00",$ -,"$ 833,00","$ 333,00","$ 417,00","$ 417,00",$ -,"$ 417,00","$ 333,00","$ 501,00","$ 3.501,00","$ 833,00",0
7c7fa959fdacebcbf9da09f7590b834d199b3c693d9dcd1e04215e83a25c60b1,"$ 210.000,00",1,1,1,54,1,2,0,0,0,0,"$ 7.112,00","$ 4.804,00","$ 4.630,00","$ 14.916,00","$ 8.524,00","$ 5.587,00","$ 11,00","$ 1.216,00","$ 12.001,00","$ 4.001,00","$ 4.979,00","$ 1.001,00",0
36f49403db08102533e38b7535198628245c2d35d9bd57a121eeae97a44e83b1,"$ 40.000,00",1,2,1,30,0,0,0,0,0,-1,"$ 29.203,00","$ 30.696,00","$ 29.343,00","$ 23.573,00","$ 21.382,00","$ 28.610,00","$ 2.002,00","$ 10.020,00","$ 1.220,00","$ 1.033,00","$ 28.610,00","$ 1.270,00",0
d3637994d1a4888c519520a30f3eab642c9552736cf7f5022fe46bbda21ea7d6,"$ 100.000,00",1,3,1,56,2,0,0,2,2,0,"$ 48.901,00","$ 37.040,00","$ 36.335,00","$ 34.215,00","$ 30.790,00","$ 28.995,00","$ 2.001,00","$ 4.001,00","$ 1.101,00",$ -,"$ 1.051,00","$ 1.035,00",1
b4ca45749a2cf716c2a5549950d85ae9ad842f1502572d3b15c66608ef2b8417,"$ 360.000,00",1,2,1,43,-2,-2,-2,-2,-2,-2,"$ 6.089,00","$ 3.406,00","$ 7.764,00","$ 20.574,00","$ 2.368,00","$ 11.487,00","$ 3.437,00","$ 7.814,00","$ 20.605,00","$ 2.377,00","$ 11.494,00","$ 13.886,00",0
71ed9874f2ebef0ae4b6ad64794a66134078572c532d07ca91e977e0c7ac0f33,"$ 210.000,00",1,1,2,29,0,0,0,0,0,0,"$ 170.708,00","$ 159.655,00","$ 162.209,00","$ 162.358,00","$ 144.237,00","$ 127.363,00","$ 6.018,00","$ 8.001,00","$ 5.801,00","$ 5.201,00","$ 5.001,00","$ 5.001,00",0
f37fd5186129450265203546463156ba7273c3e89e739be516b82c9e963b0c1a,"$ 100.000,00",2,2,2,24,1,2,0,0,0,0,"$ 88.551,00","$ 78.893,00","$ 75.809,00","$ 63.363,00","$ 65.301,00","$ 67.249,00","$ 3.001,00","$ 3.501,00","$ 3.001,00","$ 3.001,00","$ 3.001,00","$ 5.001,00",1
72b366ae97a8e66c262f27b7b4cad6bc92928e4f6c41207c4b549d3f86799ad8,"$ 60.000,00",1,1,2,25,4,4,4,4,3,2,"$ 35.907,00","$ 37.039,00","$ 38.152,00","$ 37.265,00","$ 36.397,00","$ 35.660,00","$ 2.001,00","$ 2.001,00",$ -,$ -,$ -,"$ 3.002,00",0
fca1ff6ddac05e7fa9e009fb629518ef1e83bb21d2352726d429087275e19514,"$ 100.000,00",2,2,1,27,-1,-1,0,0,0,0,"$ 1.768,00","$ 17.685,00","$ 18.383,00","$ 21.416,00","$ 6.655,00","$ 10.324,00","$ 17.685,00","$ 3.001,00","$ 5.001,00","$ 3.001,00","$ 5.001,00","$ 7.001,00",0
eb440b9bc7c52295688c55d6d4e612f2ffb83eb33edfec2447ac01a1d5240c80,"$ 40.000,00",2,2,2,22,0,0,0,0,0,0,"$ 27.389,00","$ 29.017,00","$ 26.942,00","$ 27.492,00","$ 6.727,00",$ -,"$ 2.076,00","$ 1.001,00","$ 551,00","$ 136,00",$ -,$ -,0
b0c22667ec5f31d8a9250331fde36c90a23424fca4b32a75d424872ab397f873,"$ 30.000,00",2,1,2,23,-1,-1,-1,-1,-1,-1,"$ 1.175,00","$ 1.284,00",$ -,"$ 2.617,00","$ 601,00",$ -,"$ 1.284,00",$ -,"$ 2.617,00","$ 601,00","$ 781,00","$ 1.399,00",1
4a986f910f07dd6f7b38fd9bef091673aef5ec29db9b8c80bc260b6bd812b919,"$ 20.000,00",1,2,1,33,0,0,0,0,0,0,"$ 10.147,00","$ 9.353,00","$ 9.920,00","$ 10.401,00","$ 10.124,00","$ 19.814,00","$ 1.159,00","$ 1.201,00","$ 1.138,00","$ 336,00","$ 352,00","$ 1.001,00",0
7da62eedb616043872166c7c6183bf574d7bbaef8f43c285482de57b5f70bf89,"$ 180.000,00",2,2,2,30,0,0,0,0,0,0,"$ 106.668,00","$ 103.956,00","$ 85.602,00","$ 82.964,00","$ 58.548,00","$ 57.081,00","$ 3.459,00","$ 3.427,00","$ 2.712,00","$ 1.780,00","$ 1.941,00","$ 2.001,00",0
0f0086606fa22f82699f008204a16e27e6e5e062ce5c8f27876cf6978da68e94,"$ 30.000,00",1,2,1,46,0,0,0,0,0,0,"$ 17.484,00","$ 18.553,00","$ 19.443,00","$ 14.679,00","$ 16.792,00","$ 10.362,00","$ 1.364,00","$ 1.257,00","$ 1.179,00","$ 312,00","$ 2.265,00",$ -,1
04ea5a3047f7b0b9f3450b8b9181e7eaca2952068c93d3419f9c1a924e1acd4b,"$ 250.000,00",1,1,1,34,1,-2,-2,-2,-2,-2,$ -,$ -,$ -,$ -,$ -,$ -,$ -,$ -,$ -,$ -,$ -,"$ 151,00",1
000d3c6f2f5380c923d124cb582776354ab90158f24fb2db8a3ef417f02dab91,"$ 30.000,00",1,2,2,25,0,0,2,2,2,2,"$ 15.860,00","$ 18.487,00","$ 18.687,00","$ 18.984,00","$ 18.541,00","$ 19.776,00","$ 3.201,00","$ 801,00","$ 901,00",$ -,"$ 1.701,00",$ -,0
61a718d49f1bc0c34d1c266d842ca252dd0691bfd187ad29ede74f67746b57ae,"$ 220.000,00",2,1,1,53,0,0,0,0,0,0,"$ 180.228,00","$ 186.424,00","$ 169.615,00","$ 172.298,00","$ 177.428,00","$ 182.400,00","$ 11.001,00","$ 8.001,00","$ 7.001,00","$ 8.001,00","$ 8.001,00","$ 9.001,00",0
68d27303b74a5389dcdea95d6ebb85205aa3de34e441cc268b8d1a0748f90bf5,"$ 210.000,00",1,3,2,33,-2,-2,-2,-2,-2,-2,"$ 656,00","$ 271,00","$ 881,00",$ -,$ -,$ -,"$ 271,00","$ 881,00",$ -,$ -,$ -,$ -,0
35042b8990221a301d8a622069a106d8f25dc210280fb776bce2172895078ca0,"$ 210.000,00",2,2,2,38,-2,-2,-2,-2,-2,-2,"$ 3.001,00","$ 3.001,00","$ 3.001,00","$ 3.001,00","$ 3.001,00","$ 3.001,00","$ 3.001,00","$ 3.001,00","$ 3.001,00","$ 3.001,00","$ 3.001,00","$ 3.001,00",0
0e901b372e26dc740b001d1c2191ce0ce4d5f148611bf24c241adf65db045b1b,"$ 90.000,00",2,1,2,24,2,0,0,0,0,0,"$ 79.435,00","$ 80.247,00","$ 80.168,00","$ 60.202,00","$ 47.851,00","$ 48.699,00","$ 3.101,00","$ 2.651,00","$ 2.066,00","$ 1.851,00","$ 1.757,00","$ 2.101,00",1
08aaa6ab3aed2e8eedbd108631548dc275960d0668abd6b085d1a3c679997af6,"$ 140.000,00",1,1,2,31,1,-2,-2,-2,-2,-2,$ -,$ -,$ -,$ -,$ -,$ -,$ -,$ -,$ -,$ -,$ -,$ -,0
3092f58c3791ec336560c8491e8dd7403455b76cfeb83fa5673f7f256f710714,"$ 170.000,00",2,2,1,39,1,2,2,-2,-2,-2,"$ 40.713,00","$ 29.921,00",$ -,$ -,$ -,$ -,$ -,$ -,$ -,$ -,$ -,$ -,0
85d3870bdca03291c5dd5302eeba2514bef86acd8031fbde2483758bcb308c64,"$ 90.000,00",1,2,2,31,0,0,0,0,3,2,"$ 50.245,00","$ 51.244,00","$ 52.320,00","$ 58.246,00","$ 56.729,00","$ 55.692,00","$ 1.836,00","$ 1.904,00","$ 6.801,00",$ -,$ -,"$ 2.101,00",0
fde40ab18becf5fcf735fc2b6afa08674d7e6f361893b017d9bacedf7cb94fe5,"$ 370.000,00",1,3,1,55,0,0,0,0,0,-2,"$ 23.440,00","$ 19.113,00","$ 10.731,00","$ 20.531,00","$ 988,00","$ 838,00","$ 5.001,00","$ 1.201,00","$ 10.001,00","$ 988,00",$ -,"$ 1.018,00",0
2248e77af2446aa8f5165a95387822e8f9f4474c0e544ea9019b7e8e8287acbd,"$ 30.000,00",2,2,2,27,0,0,0,0,0,0,"$ 15.249,00","$ 16.256,00","$ 17.283,00","$ 18.294,00","$ 18.662,00","$ 20.158,00","$ 1.266,00","$ 1.293,00","$ 1.304,00","$ 672,00","$ 1.801,00",$ -,0
8820fb2091e674ed51443e3a53b4703badf2bc8ce559498df7822fbb4c308e02,"$ 210.000,00",2,2,2,32,-2,-2,-2,-1,0,0,"$ 941,00","$ 175,00","$ 1.685,00","$ 1.582,00","$ 2.382,00","$ 2.382,00","$ 175,00","$ 1.690,00","$ 1.582,00","$ 801,00",$ -,$ -,0
c33d6ce51b28628a279e62b3567b47d5a65197bc4bd6013558a8880f3700a851,"$ 280.000,00",1,2,2,44,0,0,0,0,0,0,"$ 274.611,00","$ 274.871,00","$ 258.760,00","$ 225.455,00","$ 225.033,00","$ 225.699,00","$ 10.557,00","$ 10.051,00","$ 8.371,00","$ 8.511,00","$ 8.251,00","$ 10.672,00",0
01c34a015df5d01d3bc7250be65c397a4de6ad54ccc604bab12383ad448318f7,"$ 60.000,00",2,2,2,23,-1,0,0,0,0,0,"$ 1.292,00","$ 2.076,00","$ 2.896,00","$ 2.699,00","$ 2.501,00","$ 2.297,00","$ 1.101,00","$ 1.182,00","$ 301,00","$ 301,00","$ 301,00","$ 251,00",0
7fe9347e7141a2c31bbe2c35d9b39b045171b71b01182f525be625aeacaabef8,"$ 30.000,00",2,2,2,26,0,0,0,0,0,0,"$ 17.939,00","$ 18.799,00","$ 19.348,00","$ 8.008,00","$ 4.891,00",$ -,"$ 1.457,00","$ 1.006,00","$ 161,00","$ 99,00",$ -,$ -,0
cede2fea0d0359f5787eecc4e08f1a1cbe7c59453f912be9cb6901ca55d1d83d,"$ 70.000,00",2,3,1,47,0,0,0,0,0,0,"$ 33.868,00","$ 35.304,00","$ 36.033,00","$ 37.432,00","$ 37.864,00","$ 38.955,00","$ 2.001,00","$ 1.602,00","$ 2.001,00","$ 1.355,00","$ 1.701,00","$ 1.011,00",0
7d32960a17b7a73be56979b92badfb0f827d569f1172f09eb41c7a696a82dcf6,"$ 60.000,00",1,1,2,30,0,0,2,2,2,0,"$ 45.949,00","$ 50.814,00","$ 45.394,00","$ 49.352,00","$ 45.474,00","$ 48.596,00","$ 6.013,00","$ 11,00","$ 8.213,00","$ 1.201,00","$ 4.009,00","$ 4.408,00",0
0b96b7672f009b7cdc8221417ac80642957637fcb1bc22bb69852359faab23c5,"$ 40.000,00",1,3,2,42,0,0,0,0,0,0,"$ 8.186,00","$ 9.396,00","$ 10.929,00","$ 11.446,00","$ 12.109,00","$ 12.754,00","$ 1.501,00","$ 2.001,00","$ 1.001,00","$ 1.001,00","$ 1.001,00","$ 1.244,00",1
de055d75fd5ee2995195e63d83c0ea13b77e57d94116ee2789522f2c504b19f9,"$ 210.000,00",2,2,1,34,-1,0,-1,-1,-1,-1,"$ 796,00","$ 1.796,00","$ 3.619,00",$ -,"$ 1.497,00",$ -,"$ 1.001,00","$ 3.619,00",$ -,"$ 1.497,00",$ -,$ -,1
668ce34ad7cfd75ace6c402a43123ed9191ac5a7519f9d86b94d81fc65b2cd06,"$ 90.000,00",2,2,2,24,-1,-1,0,-1,-1,-1,"$ 391,00","$ 2.464,00","$ 3.410,00","$ 12.092,00","$ 3.372,00","$ 3.559,00","$ 2.464,00","$ 1.790,00","$ 12.092,00","$ 3.372,00","$ 4.683,00","$ 501,00",0
8dcfe4db27bff5082894051aaa292a704d6d1c0031d97c6001878ccfc9054554,"$ 110.000,00",1,4,2,29,0,0,0,0,0,0,"$ 92.087,00","$ 93.154,00","$ 96.643,00","$ 99.363,00","$ 100.572,00","$ 102.681,00","$ 3.501,00","$ 5.001,00","$ 4.401,00","$ 3.670,00","$ 3.801,00","$ 4.001,00",0
e929816fb89c632f698601fe9b55e0ad8eef1a07e91f710d8db7574b078a0e3f,"$ 150.000,00",2,1,2,29,0,0,0,0,0,0,"$ 130.262,00","$ 95.551,00","$ 96.274,00","$ 91.060,00","$ 92.610,00","$ 95.185,00","$ 3.475,00","$ 4.001,00","$ 4.001,00","$ 3.501,00","$ 8.001,00","$ 5.001,00",0
9d5fde54da76d76c250a6fae98877d32b815033165de3f1d0a4b0a07f4643c26,"$ 190.000,00",2,1,2,26,2,2,0,0,0,0,"$ 182.219,00","$ 173.981,00","$ 262.879,00","$ 128.740,00","$ 130.930,00","$ 130.438,00",$ -,"$ 5.001,00","$ 5.001,00","$ 4.739,00","$ 4.916,00","$ 4.662,00",0
8c08f5f93d570099f684afce879bf0a3aed361c7251d1fabc4dae42bbd399b27,"$ 200.000,00",2,1,2,32,0,0,0,0,0,0,"$ 161.249,00","$ 157.953,00","$ 157.664,00","$ 161.040,00","$ 161.908,00","$ 161.730,00","$ 6.501,00","$ 7.001,00","$ 10.001,00","$ 7.001,00","$ 6.501,00","$ 6.001,00",0
0d254b0401d6e82e20cdc270a106a51721b71a34f2653f552f8035cfadd489be,"$ 150.000,00",2,1,2,28,1,-2,-2,-2,-2,-2,$ -,$ -,$ -,$ -,$ -,$ -,$ -,$ -,$ -,$ -,$ -,$ -,0
ab5779b68e3c9e854ff4983a9e0fa342a61783cf4de8fd30f1d8a55179f0bb58,"$ 60.000,00",1,2,2,56,0,0,0,0,0,0,"$ 48.026,00","$ 49.129,00","$ 49.349,00","$ 44.933,00","$ 19.560,00","$ 18.860,00","$ 1.885,00","$ 1.998,00","$ 1.944,00","$ 694,00","$ 684,00","$ 681,00",0
54c66afbdfbc69f2149cf3541a527fccbf6bb656692b17d2d73c4e936aabd384,"$ 210.000,00",2,3,1,53,0,0,0,0,0,0,"$ 126.028,00","$ 129.009,00","$ 130.377,00","$ 133.208,00","$ 136.160,00","$ 138.742,00","$ 6.501,00","$ 5.001,00","$ 5.001,00","$ 5.101,00","$ 5.001,00","$ 5.401,00",0
59924b6b22a7d0f9cca8abcabf7b7b87d6680e8bbbfe982384fb725a97d72521,"$ 40.000,00",2,3,1,58,0,0,0,0,0,0,"$ 9.820,00","$ 10.874,00","$ 9.647,00","$ 9.996,00","$ 10.372,00","$ 5.140,00","$ 1.231,00","$ 1.101,00","$ 420,00","$ 601,00","$ 501,00","$ 501,00",0
80bb327114f656563bb06488015f19e57af0971cb4966d8c630c32bb8041d441,"$ 220.000,00",1,2,2,31,0,0,0,0,0,0,"$ 30.786,00","$ 29.243,00","$ 29.884,00","$ 30.448,00","$ 30.804,00","$ 29.821,00","$ 1.473,00","$ 1.510,00","$ 1.470,00","$ 1.222,00","$ 1.101,00","$ 1.253,00",0
aff5464c3d9931b9ce5b60091b86c8647f005befd8ec688da42eae29f782fc64,"$ 60.000,00",2,2,1,38,-2,-2,-2,-2,-2,-2,$ -,$ -,$ -,$ -,$ -,$ -,$ -,$ -,$ -,$ -,$ -,$ -,0
39ec6eef7dac87fce286ac7170d2a7ca6b69f6bfbf06260649631a844c1fefdb,"$ 30.000,00",1,3,2,25,3,2,2,4,4,4,"$ 1.651,00","$ 1.651,00","$ 1.651,00","$ 1.651,00","$ 1.651,00","$ 1.651,00",$ -,$ -,$ -,$ -,$ -,$ -,1
160ff0c6bd46a3470c0f31e68d779bac72ec6d63784b7259739fade22549f3df,"$ 560.000,00",2,2,1,32,2,0,0,0,0,0,"$ 548.552,00","$ 546.742,00","$ 535.510,00","$ 548.021,00","$ 530.673,00","$ 155.084,00","$ 21.095,00","$ 22.864,00","$ 167.623,00","$ 14.001,00","$ 4.301,00","$ 158.065,00",1
df3b7bcc99abc27a98acd08d00ea2dd7c3f8bd79437d8a6d01bcc8ba3549af3d,"$ 60.000,00",1,1,2,29,-1,-1,-1,-1,-1,-1,"$ 760,00","$ 361,00","$ 361,00","$ 361,00","$ 361,00","$ 361,00","$ 361,00","$ 361,00","$ 361,00","$ 361,00","$ 361,00","$ 361,00",0
6de3818edbf152db012b5e3129750158413493a8dcb2a5a028066092fac3a41f,"$ 210.000,00",2,2,1,51,1,2,2,0,0,2,"$ 93.216,00","$ 95.337,00","$ 93.115,00","$ 94.240,00","$ 99.429,00","$ 101.844,00","$ 4.301,00",$ -,"$ 3.366,00","$ 6.701,00","$ 4.001,00","$ 3.501,00",0
13f460c0de8aa0bcc0b32d2013d4e094d26e4f4d2e48975bacbf4f123b1b53d4,"$ 40.000,00",1,2,1,39,2,0,0,0,0,2,"$ 18.558,00","$ 19.644,00","$ 20.722,00","$ 21.868,00","$ 24.292,00","$ 23.767,00","$ 1.701,00","$ 1.701,00","$ 1.801,00","$ 3.101,00",$ -,"$ 566,00",1
d58c6b83adbf22a918c8bbcf29df0df66fc86ca3328b970283b064cb23cc691c,"$ 360.000,00",1,1,1,31,0,0,0,2,0,0,"$ 18.686,00","$ 21.058,00","$ 23.292,00","$ 22.813,00","$ 27.419,00","$ 20.204,00","$ 3.001,00","$ 3.001,00",$ -,"$ 5.001,00","$ 5.001,00","$ 5.001,00",1
3da5656d23c5ad9fd0cc6bfd641eb78dfb7b4ae835ff8f66b349811cd134acf2,"$ 30.000,00",2,3,2,35,-2,-2,-2,-2,-2,-2,$ -,"$ 1.493,00",$ -,$ -,$ -,$ -,"$ 1.493,00",$ -,$ -,$ -,$ -,$ -,0
c5496e372a971086be757bb7bc1a1077ee8deeb5a5a09544a442e6b32e13e867,"$ 180.000,00",2,1,2,27,0,0,0,0,0,0,"$ 10.597,00","$ 13.411,00","$ 15.789,00","$ 4.854,00","$ 5.698,00","$ 47.831,00","$ 3.001,00","$ 3.001,00","$ 1.157,00","$ 1.001,00","$ 46.794,00","$ 1.761,00",0
